filename	onset	offset	event_label
2340.wav	6.030	7.448	Dishes
2340.wav	7.186	10.000	Running_water
2343.wav	4.305	8.421	Running_water
2343.wav	7.313	9.215	Speech
2344.wav	5.433	5.683	Running_water
2344.wav	8.589	8.998	Dishes
2344.wav	8.857	10.000	Running_water
2345.wav	1.342	1.908	Dishes
2345.wav	2.053	2.714	Running_water
2345.wav	5.343	5.993	Speech
2345.wav	8.086	10.000	Speech
235.wav	7.731	8.370	Dishes
2350.wav	3.465	10.000	Running_water
2355.wav	4.672	10.000	Running_water
2358.wav	0.031	0.656	Speech
2358.wav	4.580	10.000	Running_water
2359.wav	1.352	1.602	Running_water
2359.wav	3.561	3.811	Dishes
2359.wav	9.627	10.000	Running_water
2360.wav	2.638	4.092	Speech
2360.wav	4.914	6.307	Speech
2360.wav	8.486	10.000	Running_water
2362.wav	0.163	10.000	Running_water
2367.wav	3.248	10.000	Running_water
2375.wav	0.802	3.232	Dog
2375.wav	1.768	2.381	Speech
2375.wav	5.554	10.000	Speech
2377.wav	2.482	4.124	Speech
2377.wav	7.909	10.000	Speech
2378.wav	2.367	2.617	Speech
2378.wav	3.589	4.746	Speech
2383.wav	5.075	5.797	Speech
2388.wav	0.696	0.994	Dog
2388.wav	2.425	3.111	Speech
239.wav	1.682	1.941	Speech
239.wav	2.325	2.575	Dishes
239.wav	3.492	3.742	Dishes
239.wav	3.968	4.479	Dishes
239.wav	4.940	5.190	Speech
239.wav	6.234	6.494	Dishes
239.wav	8.757	9.007	Dishes
239.wav	9.449	10.000	Running_water
2393.wav	0.133	0.444	Alarm_bell_ringing
2393.wav	1.571	2.457	Speech
2393.wav	2.970	4.388	Dishes
2393.wav	3.348	3.598	Speech
2393.wav	7.281	7.994	Speech
2393.wav	9.194	10.000	Blender
2397.wav	0.740	1.278	Speech
2397.wav	4.812	6.544	Speech
2397.wav	7.003	7.524	Speech
2397.wav	8.014	9.127	Dog
2402.wav	0.594	3.363	Speech
2403.wav	0.046	0.363	Speech
2403.wav	7.236	8.685	Alarm_bell_ringing
2407.wav	0.322	1.583	Speech
2407.wav	1.890	3.830	Dishes
2407.wav	2.269	3.648	Speech
2407.wav	4.454	5.034	Speech
2407.wav	8.238	8.488	Speech
2407.wav	8.286	10.000	Dog
2407.wav	9.051	9.301	Dishes
2410.wav	3.999	4.786	Speech
2410.wav	7.501	10.000	Speech
2411.wav	0.332	1.225	Dishes
2411.wav	6.401	10.000	Speech
2413.wav	0.754	1.547	Speech
2413.wav	3.606	4.754	Speech
2414.wav	3.541	3.902	Dishes
2414.wav	5.934	9.487	Speech
2414.wav	6.156	6.406	Dishes
2414.wav	6.722	7.055	Alarm_bell_ringing
2414.wav	9.290	10.000	Cat
2417.wav	1.476	1.954	Speech
2417.wav	9.408	10.000	Blender
242.wav	0.982	1.232	Dishes
242.wav	3.860	5.720	Speech
242.wav	6.218	6.654	Dishes
242.wav	9.217	9.467	Dishes
2421.wav	8.444	9.228	Speech
2425.wav	0.999	1.358	Alarm_bell_ringing
2425.wav	1.886	2.363	Speech
2425.wav	2.659	5.107	Speech
2425.wav	7.536	7.786	Dishes
2426.wav	0.578	2.854	Blender
2426.wav	4.438	5.161	Speech
2426.wav	6.744	8.288	Dishes
2426.wav	7.025	8.418	Speech
2426.wav	9.164	10.000	Speech
2427.wav	4.931	6.362	Speech
2429.wav	2.560	3.374	Speech
2429.wav	6.973	8.860	Speech
243.wav	2.635	3.071	Dishes
243.wav	5.776	10.000	Running_water
243.wav	6.287	8.711	Dishes
243.wav	9.313	9.563	Dishes
2432.wav	4.225	10.000	Vacuum_cleaner
2434.wav	3.172	3.597	Speech
2434.wav	5.381	7.268	Speech
2434.wav	7.296	10.000	Vacuum_cleaner
2435.wav	0.360	1.753	Speech
2435.wav	2.799	10.000	Vacuum_cleaner
2435.wav	6.562	7.290	Dog
2436.wav	0.335	10.000	Vacuum_cleaner
2438.wav	6.034	8.289	Dog
2438.wav	9.287	10.000	Vacuum_cleaner
2439.wav	0.997	2.470	Speech
2439.wav	5.630	10.000	Vacuum_cleaner
244.wav	1.008	1.661	Dishes
244.wav	3.578	4.665	Dishes
244.wav	6.282	7.239	Dishes
2440.wav	2.825	10.000	Vacuum_cleaner
2440.wav	5.336	6.043	Speech
2440.wav	6.421	6.701	Speech
2440.wav	7.246	7.626	Dog
2444.wav	5.830	10.000	Vacuum_cleaner
2444.wav	5.911	6.289	Dog
2444.wav	9.010	10.000	Speech
2445.wav	3.957	10.000	Vacuum_cleaner
2446.wav	5.286	10.000	Vacuum_cleaner
2447.wav	2.936	10.000	Vacuum_cleaner
2447.wav	4.882	5.817	Dog
2447.wav	7.563	8.815	Speech
2450.wav	1.768	10.000	Vacuum_cleaner
2450.wav	2.092	2.573	Dog
2450.wav	7.795	9.271	Speech
2451.wav	7.000	10.000	Vacuum_cleaner
2452.wav	3.268	10.000	Vacuum_cleaner
2452.wav	7.621	9.509	Speech
2454.wav	4.183	10.000	Vacuum_cleaner
2454.wav	6.997	7.313	Speech
2455.wav	6.696	7.419	Speech
2455.wav	9.454	10.000	Vacuum_cleaner
2456.wav	1.662	10.000	Vacuum_cleaner
2457.wav	3.951	10.000	Vacuum_cleaner
2457.wav	9.353	10.000	Blender
2458.wav	6.690	10.000	Vacuum_cleaner
2459.wav	7.803	8.916	Dog
2459.wav	7.950	10.000	Vacuum_cleaner
246.wav	0.814	3.587	Running_water
246.wav	2.379	3.527	Speech
246.wav	3.951	5.419	Dishes
246.wav	6.247	6.540	Dishes
2460.wav	3.288	10.000	Vacuum_cleaner
2460.wav	5.813	6.614	Speech
2462.wav	5.973	10.000	Vacuum_cleaner
2463.wav	0.908	10.000	Vacuum_cleaner
2464.wav	1.069	3.820	Speech
2464.wav	6.552	7.202	Speech
2464.wav	9.242	10.000	Vacuum_cleaner
2465.wav	2.703	10.000	Vacuum_cleaner
2466.wav	6.975	10.000	Vacuum_cleaner
2466.wav	8.604	9.310	Speech
2467.wav	3.382	10.000	Vacuum_cleaner
2469.wav	7.526	10.000	Vacuum_cleaner
2469.wav	8.426	9.647	Speech
247.wav	2.513	4.453	Dishes
247.wav	4.945	6.186	Speech
247.wav	7.691	9.490	Dishes
247.wav	8.605	9.328	Speech
2470.wav	0.032	10.000	Vacuum_cleaner
2470.wav	1.443	1.693	Dog
2471.wav	1.008	10.000	Vacuum_cleaner
2471.wav	1.404	2.656	Speech
2471.wav	5.962	7.371	Dog
2471.wav	7.836	8.137	Speech
2472.wav	6.388	6.731	Speech
2472.wav	8.895	10.000	Vacuum_cleaner
2473.wav	0.007	2.776	Speech
2473.wav	4.903	10.000	Vacuum_cleaner
2475.wav	0.000	5.714	Vacuum_cleaner
2475.wav	3.100	4.022	Speech
2475.wav	8.367	9.522	Speech
2476.wav	0.000	3.467	Vacuum_cleaner
2476.wav	0.118	2.936	Dog
2476.wav	5.871	8.318	Speech
2477.wav	0.000	5.330	Vacuum_cleaner
2478.wav	0.000	1.953	Vacuum_cleaner
2478.wav	1.046	1.696	Speech
2479.wav	0.000	2.297	Vacuum_cleaner
248.wav	0.120	0.680	Speech
248.wav	2.871	3.170	Dog
248.wav	4.221	5.100	Cat
248.wav	5.412	7.085	Dog
248.wav	6.756	7.543	Speech
248.wav	8.742	9.306	Speech
248.wav	8.745	9.227	Dog
248.wav	9.643	10.000	Dog
2481.wav	0.000	10.000	Vacuum_cleaner
2481.wav	0.869	1.119	Dog
2481.wav	1.748	2.161	Speech
2481.wav	5.396	6.766	Speech
2481.wav	7.108	7.367	Speech
2482.wav	0.000	10.000	Vacuum_cleaner
2482.wav	1.096	2.347	Speech
2482.wav	3.940	5.262	Speech
2482.wav	6.651	7.818	Dog
2482.wav	7.944	9.225	Speech
2483.wav	0.000	10.000	Vacuum_cleaner
2485.wav	0.000	10.000	Vacuum_cleaner
2487.wav	0.000	10.000	Vacuum_cleaner
2487.wav	9.052	10.000	Speech
2488.wav	0.000	10.000	Vacuum_cleaner
2488.wav	0.384	0.651	Dog
2490.wav	0.000	10.000	Vacuum_cleaner
2491.wav	0.000	10.000	Vacuum_cleaner
25.wav	0.778	1.098	Alarm_bell_ringing
25.wav	2.556	2.877	Alarm_bell_ringing
25.wav	2.786	4.162	Speech
25.wav	6.076	6.634	Speech
25.wav	6.459	6.779	Alarm_bell_ringing
25.wav	8.774	9.090	Alarm_bell_ringing
25.wav	9.440	10.000	Speech
2501.wav	0.035	1.295	Speech
2501.wav	0.676	0.992	Alarm_bell_ringing
2501.wav	2.862	3.194	Alarm_bell_ringing
2501.wav	3.778	4.154	Dog
2501.wav	8.276	9.773	Dog
2502.wav	0.645	1.242	Alarm_bell_ringing
2502.wav	1.921	2.239	Alarm_bell_ringing
2502.wav	5.184	5.544	Alarm_bell_ringing
2502.wav	6.939	8.712	Speech
2503.wav	1.188	2.300	Speech
2503.wav	2.239	2.550	Alarm_bell_ringing
2503.wav	5.715	6.348	Speech
2503.wav	8.591	8.911	Alarm_bell_ringing
2504.wav	0.086	0.767	Speech
2504.wav	0.473	3.014	Alarm_bell_ringing
2504.wav	2.489	4.324	Speech
2504.wav	5.119	6.883	Alarm_bell_ringing
2504.wav	6.353	7.489	Speech
2504.wav	8.483	10.000	Alarm_bell_ringing
2504.wav	9.106	9.921	Speech
2507.wav	1.753	2.070	Alarm_bell_ringing
2507.wav	4.072	6.613	Alarm_bell_ringing
2508.wav	2.054	2.359	Alarm_bell_ringing
2508.wav	5.219	7.857	Alarm_bell_ringing
2508.wav	8.424	8.906	Alarm_bell_ringing
2510.wav	2.293	2.543	Dog
2510.wav	2.868	7.835	Speech
2510.wav	9.741	9.991	Alarm_bell_ringing
2511.wav	1.554	1.867	Alarm_bell_ringing
2511.wav	4.930	5.796	Alarm_bell_ringing
2511.wav	9.294	10.000	Speech
2515.wav	0.006	0.322	Alarm_bell_ringing
2515.wav	1.264	2.634	Speech
2515.wav	3.803	5.536	Speech
2515.wav	4.219	4.540	Alarm_bell_ringing
2515.wav	8.504	9.897	Speech
2515.wav	8.684	8.995	Alarm_bell_ringing
2515.wav	9.336	9.647	Alarm_bell_ringing
2521.wav	1.560	2.080	Alarm_bell_ringing
2521.wav	2.489	4.418	Alarm_bell_ringing
2522.wav	2.163	2.413	Alarm_bell_ringing
2522.wav	4.671	5.024	Alarm_bell_ringing
2523.wav	0.299	1.579	Speech
2523.wav	2.168	6.402	Alarm_bell_ringing
2523.wav	6.382	7.197	Speech
2523.wav	8.784	9.190	Speech
2527.wav	4.024	4.431	Speech
2527.wav	5.196	5.622	Speech
2527.wav	5.876	8.008	Speech
2527.wav	8.728	9.048	Alarm_bell_ringing
2529.wav	6.060	6.627	Alarm_bell_ringing
2530.wav	5.303	8.951	Alarm_bell_ringing
2532.wav	2.297	10.000	Alarm_bell_ringing
2534.wav	0.559	1.605	Cat
2534.wav	1.957	4.083	Alarm_bell_ringing
2534.wav	6.090	6.610	Speech
2534.wav	7.219	10.000	Alarm_bell_ringing
2534.wav	7.756	8.276	Speech
2534.wav	9.220	9.759	Speech
2535.wav	0.624	2.913	Speech
2535.wav	2.310	2.627	Alarm_bell_ringing
2535.wav	3.384	3.698	Alarm_bell_ringing
2535.wav	3.469	6.968	Dog
2535.wav	7.898	8.237	Speech
2535.wav	8.769	9.019	Alarm_bell_ringing
2535.wav	9.210	9.780	Alarm_bell_ringing
2535.wav	9.486	9.899	Speech
2536.wav	0.612	2.802	Alarm_bell_ringing
2536.wav	4.119	4.951	Speech
2536.wav	4.947	5.519	Alarm_bell_ringing
2536.wav	6.983	7.466	Alarm_bell_ringing
2536.wav	9.504	10.000	Speech
2538.wav	0.676	0.926	Alarm_bell_ringing
2538.wav	1.924	2.174	Alarm_bell_ringing
2546.wav	6.240	8.667	Alarm_bell_ringing
2547.wav	8.357	8.677	Alarm_bell_ringing
2548.wav	0.862	2.983	Alarm_bell_ringing
2548.wav	1.418	2.069	Speech
2548.wav	4.719	5.668	Cat
2548.wav	4.913	5.232	Alarm_bell_ringing
2550.wav	0.025	0.358	Alarm_bell_ringing
2550.wav	0.314	0.871	Speech
2550.wav	1.537	2.156	Alarm_bell_ringing
2550.wav	2.922	4.202	Speech
2550.wav	5.142	5.452	Alarm_bell_ringing
2550.wav	6.537	8.976	Alarm_bell_ringing
2550.wav	9.575	10.000	Alarm_bell_ringing
2551.wav	2.263	2.745	Alarm_bell_ringing
2551.wav	4.128	4.439	Alarm_bell_ringing
2551.wav	4.540	9.574	Speech
2551.wav	4.952	5.468	Alarm_bell_ringing
2552.wav	2.999	10.000	Alarm_bell_ringing
2552.wav	5.052	5.920	Cat
2552.wav	6.102	6.446	Speech
2556.wav	5.378	5.698	Alarm_bell_ringing
2556.wav	5.860	6.653	Speech
2556.wav	8.564	10.000	Alarm_bell_ringing
2557.wav	0.558	1.039	Alarm_bell_ringing
2557.wav	1.846	5.399	Speech
2557.wav	5.814	6.527	Speech
2557.wav	6.709	7.029	Alarm_bell_ringing
2557.wav	7.486	8.058	Alarm_bell_ringing
2558.wav	2.886	3.206	Alarm_bell_ringing
2558.wav	4.584	5.204	Speech
2558.wav	5.525	5.842	Alarm_bell_ringing
2558.wav	6.106	6.425	Alarm_bell_ringing
2558.wav	8.355	8.894	Speech
2558.wav	8.530	8.780	Dog
256.wav	0.339	1.283	Dog
256.wav	6.363	7.055	Speech
256.wav	9.423	9.703	Dog
2562.wav	3.010	5.655	Speech
2562.wav	8.331	9.130	Blender
2563.wav	2.234	2.957	Speech
2563.wav	3.094	10.000	Blender
2563.wav	3.537	3.971	Dishes
2563.wav	7.049	10.000	Running_water
2564.wav	1.580	1.947	Dishes
2564.wav	2.055	10.000	Blender
2565.wav	3.936	5.408	Speech
2565.wav	7.894	8.988	Blender
2566.wav	2.570	3.202	Speech
2566.wav	4.198	4.701	Dishes
2566.wav	5.486	6.377	Blender
2566.wav	7.544	10.000	Speech
2567.wav	0.956	4.400	Blender
2567.wav	8.267	10.000	Blender
2567.wav	8.717	9.358	Speech
257.wav	3.852	4.102	Dog
2570.wav	5.351	10.000	Blender
2570.wav	9.036	10.000	Speech
2571.wav	0.419	1.954	Speech
2571.wav	3.428	3.678	Dishes
2571.wav	5.545	7.446	Blender
2571.wav	8.086	9.889	Speech
2571.wav	8.500	8.750	Dishes
2574.wav	1.753	3.834	Blender
2574.wav	2.306	4.438	Speech
2574.wav	6.738	9.163	Blender
2574.wav	8.866	9.787	Speech
2574.wav	9.530	10.000	Blender
2579.wav	2.160	4.291	Speech
2579.wav	4.623	6.687	Speech
2579.wav	6.294	7.125	Blender
2579.wav	8.330	10.000	Blender
2580.wav	5.375	10.000	Blender
2580.wav	8.219	8.653	Speech
2581.wav	2.748	3.174	Speech
2581.wav	4.327	4.608	Speech
2581.wav	7.147	9.659	Blender
2583.wav	3.310	5.686	Blender
2583.wav	5.921	10.000	Blender
2584.wav	2.410	2.690	Speech
2584.wav	6.506	8.768	Speech
2584.wav	9.260	10.000	Blender
2585.wav	0.197	2.044	Dishes
2585.wav	6.809	10.000	Blender
2585.wav	8.500	9.098	Speech
259.wav	8.851	10.000	Dog
2590.wav	7.384	10.000	Blender
2591.wav	7.035	8.426	Blender
2592.wav	0.722	10.000	Blender
2598.wav	0.091	0.341	Speech
2598.wav	2.878	3.710	Dishes
2598.wav	7.218	10.000	Blender
2598.wav	7.477	8.307	Dishes
2599.wav	7.288	10.000	Blender
26.wav	7.144	8.417	Cat
26.wav	9.630	9.942	Alarm_bell_ringing
2601.wav	4.158	9.698	Blender
2602.wav	0.369	2.450	Blender
2602.wav	5.989	7.876	Speech
2602.wav	9.237	10.000	Blender
2603.wav	1.235	2.547	Speech
2603.wav	2.913	3.554	Speech
2603.wav	4.192	5.488	Blender
2603.wav	5.170	5.877	Speech
2603.wav	6.983	7.787	Blender
2603.wav	7.843	8.998	Speech
2603.wav	9.439	10.000	Speech
2604.wav	6.130	9.573	Blender
2604.wav	6.742	7.144	Speech
2604.wav	7.948	9.341	Speech
2605.wav	3.938	5.082	Blender
2605.wav	6.070	7.802	Speech
2606.wav	2.278	10.000	Frying
2606.wav	5.352	6.717	Blender
2606.wav	7.503	8.024	Speech
2607.wav	3.472	4.052	Speech
2607.wav	4.971	5.266	Dishes
2607.wav	5.944	10.000	Blender
2607.wav	7.389	7.916	Speech
2610.wav	6.591	10.000	Blender
2611.wav	0.368	0.618	Speech
2611.wav	1.994	2.310	Dishes
2611.wav	2.928	4.032	Blender
2611.wav	6.293	8.201	Speech
2612.wav	3.091	3.341	Speech
2612.wav	4.240	5.042	Speech
2612.wav	5.026	10.000	Blender
2613.wav	0.503	1.269	Speech
2613.wav	4.787	10.000	Blender
2613.wav	9.301	9.637	Speech
2614.wav	1.829	2.329	Blender
2614.wav	4.993	6.150	Speech
2614.wav	7.190	8.075	Speech
2614.wav	8.493	9.884	Blender
2616.wav	0.080	1.936	Blender
2616.wav	5.024	5.552	Speech
2620.wav	3.884	10.000	Blender
2621.wav	5.905	10.000	Blender
2623.wav	5.238	10.000	Blender
2624.wav	1.906	2.913	Cat
2624.wav	3.231	4.196	Cat
2624.wav	3.722	4.877	Speech
2624.wav	6.004	7.205	Cat
2624.wav	8.270	8.965	Cat
2624.wav	9.612	10.000	Cat
2625.wav	3.609	5.163	Dog
2625.wav	5.835	6.617	Cat
2626.wav	1.055	1.539	Cat
2626.wav	5.889	6.352	Dog
263.wav	4.307	4.587	Dog
2630.wav	3.735	4.202	Cat
2630.wav	6.091	7.615	Speech
2630.wav	6.311	6.633	Cat
2630.wav	8.646	9.429	Cat
2630.wav	8.973	9.379	Speech
2631.wav	0.519	1.615	Cat
2632.wav	1.381	2.249	Cat
2632.wav	9.143	9.969	Cat
2633.wav	9.259	10.000	Cat
2634.wav	3.651	4.362	Cat
2634.wav	5.485	6.687	Speech
2635.wav	0.475	1.105	Cat
2635.wav	3.911	5.070	Cat
2635.wav	6.691	10.000	Speech
2635.wav	9.401	10.000	Cat
2637.wav	0.786	2.603	Cat
2637.wav	8.895	9.525	Cat
264.wav	1.167	1.698	Dog
264.wav	2.468	3.654	Dog
264.wav	4.198	4.625	Dog
264.wav	5.746	5.996	Dog
264.wav	6.192	6.993	Dog
264.wav	7.276	7.654	Dog
264.wav	8.713	9.354	Speech
264.wav	8.981	9.268	Dog
2640.wav	1.486	2.495	Cat
2640.wav	4.879	5.129	Dog
2640.wav	8.892	9.678	Cat
2641.wav	0.926	2.076	Cat
2641.wav	3.149	4.036	Speech
2641.wav	4.463	5.058	Cat
2641.wav	5.304	6.253	Cat
2641.wav	6.109	6.359	Dishes
2642.wav	2.610	4.114	Cat
2643.wav	3.005	4.299	Cat
2646.wav	0.356	1.270	Cat
2646.wav	1.723	3.625	Speech
2646.wav	6.547	7.954	Cat
2646.wav	9.127	10.000	Cat
2649.wav	3.389	10.000	Cat
2649.wav	5.369	7.257	Speech
2650.wav	1.241	3.143	Speech
2650.wav	9.144	9.619	Cat
2652.wav	0.170	1.443	Cat
2652.wav	2.691	3.320	Cat
2652.wav	4.192	5.249	Cat
2652.wav	4.425	4.985	Speech
2652.wav	5.726	6.488	Cat
2652.wav	7.139	8.101	Speech
2652.wav	9.673	10.000	Cat
2653.wav	1.708	2.584	Cat
2653.wav	5.199	6.629	Speech
2655.wav	2.269	3.351	Cat
2655.wav	5.670	5.985	Dog
2655.wav	7.158	7.438	Speech
2656.wav	1.132	1.868	Cat
2659.wav	0.822	1.918	Cat
2659.wav	5.159	6.030	Cat
2659.wav	6.664	7.185	Speech
2659.wav	8.341	9.004	Speech
2660.wav	2.545	5.064	Speech
2660.wav	3.029	4.045	Cat
2660.wav	5.947	6.733	Cat
2660.wav	7.030	9.816	Speech
2660.wav	7.411	8.279	Cat
2660.wav	9.246	10.000	Cat
2661.wav	2.084	4.047	Speech
2661.wav	4.355	6.223	Cat
2661.wav	8.490	9.273	Cat
2661.wav	8.781	10.000	Speech
2662.wav	4.839	8.894	Cat
2665.wav	3.867	5.007	Cat
2668.wav	1.056	2.257	Cat
2669.wav	0.167	1.845	Cat
2669.wav	1.872	4.617	Dog
2669.wav	5.018	5.568	Cat
267.wav	2.315	2.843	Speech
267.wav	2.565	2.815	Dog
267.wav	6.594	6.893	Dog
267.wav	7.698	8.483	Cat
267.wav	9.317	9.617	Dog
2672.wav	7.366	8.077	Cat
2672.wav	9.579	10.000	Cat
2673.wav	5.553	6.472	Cat
2676.wav	4.303	6.082	Cat
2676.wav	8.607	9.236	Cat
2677.wav	0.346	1.486	Cat
2677.wav	1.819	3.379	Cat
2677.wav	4.462	5.611	Cat
2677.wav	7.902	8.802	Cat
2677.wav	8.447	10.000	Speech
2678.wav	1.244	2.428	Speech
2678.wav	2.444	4.331	Cat
2678.wav	5.918	6.691	Cat
2678.wav	7.639	8.518	Cat
2678.wav	8.311	9.458	Speech
2679.wav	0.038	1.312	Cat
2679.wav	2.525	3.417	Dog
2679.wav	2.992	5.215	Cat
2679.wav	5.844	7.605	Cat
2679.wav	8.165	9.076	Cat
2679.wav	9.313	10.000	Cat
2680.wav	1.821	2.691	Cat
2680.wav	9.051	9.812	Cat
2682.wav	5.235	6.509	Cat
2682.wav	6.693	7.563	Cat
2682.wav	9.274	10.000	Speech
2684.wav	0.977	1.519	Cat
2684.wav	2.035	2.580	Cat
2684.wav	4.210	5.086	Cat
2684.wav	5.664	6.680	Cat
2684.wav	5.875	6.582	Speech
2686.wav	0.455	0.705	Dishes
2686.wav	0.903	1.153	Dishes
2686.wav	1.540	1.976	Dishes
2686.wav	9.438	9.698	Dishes
2687.wav	0.534	1.131	Dishes
2687.wav	0.712	1.885	Speech
2687.wav	7.812	8.218	Speech
2688.wav	0.834	1.084	Dishes
2688.wav	3.717	4.040	Dishes
2688.wav	6.053	6.309	Dishes
2688.wav	7.063	7.408	Speech
2690.wav	0.418	0.841	Dishes
2690.wav	2.403	2.698	Dishes
2690.wav	4.703	4.953	Dishes
2690.wav	7.215	7.475	Dishes
2690.wav	9.219	9.469	Dishes
2691.wav	0.424	0.674	Dishes
2692.wav	7.914	8.164	Dishes
2695.wav	5.471	10.000	Blender
2695.wav	8.366	10.000	Dishes
2697.wav	2.094	2.875	Dishes
2697.wav	3.232	4.490	Running_water
2697.wav	8.172	8.525	Dishes
2700.wav	0.315	0.916	Dishes
2700.wav	2.452	2.888	Dishes
2700.wav	3.246	10.000	Frying
2700.wav	6.462	8.310	Dishes
2703.wav	0.462	1.724	Dishes
2703.wav	5.077	5.405	Dishes
2703.wav	7.136	7.386	Dishes
2703.wav	9.251	10.000	Speech
2704.wav	0.198	0.815	Dishes
2704.wav	5.103	5.756	Dishes
2704.wav	6.897	10.000	Frying
2704.wav	6.975	7.225	Dishes
2704.wav	7.641	7.899	Dishes
2704.wav	8.297	8.721	Dishes
2705.wav	0.022	0.428	Speech
2705.wav	0.929	10.000	Frying
2705.wav	1.398	2.291	Dishes
2705.wav	3.743	3.993	Dishes
2705.wav	5.302	5.808	Speech
2705.wav	8.677	8.971	Dishes
2706.wav	1.736	1.986	Dishes
2706.wav	3.948	4.780	Dishes
271.wav	1.873	4.344	Dog
2711.wav	2.589	4.004	Dishes
2711.wav	3.864	4.651	Speech
2711.wav	7.841	8.122	Dishes
2711.wav	8.892	9.142	Dishes
2713.wav	2.808	4.223	Dishes
2713.wav	6.768	7.192	Dishes
2717.wav	1.371	2.201	Dishes
2717.wav	2.343	3.487	Blender
2717.wav	3.098	3.348	Dishes
2717.wav	4.669	5.071	Speech
2717.wav	4.763	5.013	Dishes
2717.wav	6.052	6.800	Dishes
2717.wav	6.654	9.579	Speech
2718.wav	0.235	6.722	Speech
2718.wav	0.267	0.758	Dishes
2718.wav	3.717	4.479	Cat
2718.wav	6.870	7.362	Dishes
2718.wav	7.771	8.021	Dishes
2718.wav	8.201	8.767	Dishes
2718.wav	9.211	10.000	Speech
2718.wav	9.311	10.000	Dishes
2719.wav	2.987	3.237	Dishes
2720.wav	3.196	5.098	Speech
2720.wav	7.533	8.101	Dishes
2720.wav	8.817	9.385	Dishes
2721.wav	0.111	1.032	Speech
2721.wav	1.230	1.919	Dishes
2721.wav	6.060	6.641	Speech
2721.wav	7.633	10.000	Frying
2724.wav	0.347	0.861	Dishes
2724.wav	0.967	2.618	Speech
2724.wav	2.364	2.801	Dishes
2724.wav	5.055	7.268	Speech
2724.wav	7.411	7.661	Dishes
2724.wav	7.713	8.546	Speech
2725.wav	5.458	10.000	Frying
2725.wav	6.076	6.326	Dishes
2725.wav	8.098	9.958	Speech
2727.wav	0.023	0.280	Dishes
2727.wav	4.371	7.140	Speech
2727.wav	7.796	8.091	Dishes
2727.wav	8.687	10.000	Speech
2728.wav	4.841	5.301	Dishes
2729.wav	6.291	7.691	Dishes
2729.wav	7.049	7.385	Speech
273.wav	2.156	4.626	Dog
273.wav	5.016	5.266	Dog
273.wav	5.990	6.424	Dog
273.wav	7.913	10.000	Dog
2730.wav	2.771	4.146	Speech
2730.wav	4.435	4.897	Dishes
2730.wav	9.159	10.000	Speech
2734.wav	0.007	1.164	Speech
2734.wav	2.370	4.560	Dishes
2734.wav	5.058	5.344	Dishes
2734.wav	5.583	5.876	Dishes
2734.wav	5.936	9.321	Speech
2736.wav	5.892	6.570	Dishes
2737.wav	0.093	0.373	Dishes
2737.wav	7.758	8.211	Dishes
274.wav	1.864	2.893	Speech
274.wav	3.027	3.443	Dog
274.wav	7.336	7.704	Dog
274.wav	8.703	9.937	Dog
2740.wav	3.836	5.595	Dishes
2742.wav	2.333	2.583	Dishes
2742.wav	4.044	4.457	Speech
2742.wav	5.614	5.864	Dishes
2742.wav	6.914	7.200	Dishes
2742.wav	9.688	9.938	Dishes
2743.wav	0.307	0.999	Speech
2743.wav	1.556	1.927	Dishes
2743.wav	4.046	5.568	Dishes
2743.wav	6.800	7.548	Dishes
2743.wav	7.391	9.663	Speech
2746.wav	0.886	1.334	Dishes
2746.wav	2.335	5.972	Frying
2746.wav	3.605	3.855	Dishes
2746.wav	6.383	7.895	Dishes
2747.wav	0.154	0.404	Dishes
2747.wav	1.703	2.162	Dishes
2748.wav	3.065	3.837	Dog
2748.wav	8.236	9.171	Dog
275.wav	8.650	8.900	Dog
2752.wav	0.814	1.239	Speech
2752.wav	2.862	5.140	Speech
2752.wav	5.044	7.365	Dog
2752.wav	6.230	6.531	Speech
2752.wav	7.898	8.824	Dog
2752.wav	9.584	9.850	Dog
2753.wav	0.566	0.865	Dog
2756.wav	0.796	1.094	Dog
2756.wav	1.682	2.189	Speech
2756.wav	2.880	3.190	Dog
2756.wav	6.578	8.964	Dog
2757.wav	0.770	5.440	Dog
2757.wav	8.786	10.000	Dog
2759.wav	0.139	0.389	Dog
2759.wav	0.716	1.060	Dog
2759.wav	2.154	2.611	Dog
2759.wav	3.881	5.529	Speech
2759.wav	4.246	5.520	Cat
2759.wav	6.961	7.294	Dog
2759.wav	7.181	8.945	Speech
2759.wav	8.683	10.000	Dog
2762.wav	1.420	1.719	Dog
2762.wav	1.649	1.960	Alarm_bell_ringing
2762.wav	3.550	6.804	Dog
2762.wav	4.138	4.737	Speech
2762.wav	7.163	7.413	Dog
2762.wav	7.889	8.417	Speech
2762.wav	8.290	8.886	Dishes
2762.wav	8.580	9.221	Speech
2763.wav	1.822	2.265	Dog
2763.wav	4.118	4.374	Dog
2763.wav	4.692	4.959	Dog
2763.wav	5.770	6.434	Speech
2763.wav	6.702	8.746	Dog
2765.wav	0.995	1.246	Dog
2765.wav	2.030	2.778	Dog
2765.wav	3.995	7.404	Dog
2765.wav	9.156	9.526	Dog
2766.wav	1.806	3.487	Dog
2766.wav	8.460	9.782	Speech
277.wav	0.059	1.479	Speech
277.wav	0.562	2.257	Dog
277.wav	2.483	4.318	Speech
277.wav	7.042	9.859	Dog
277.wav	8.811	10.000	Speech
